441.68998866798154,-59.84247059300742,-250.97435152107528,-556.4284793483141,-806.8431293076233,-1109.0681577214516,-1375.058165053229,-1680.5729218970032,-1902.3328833110063,-2187.7650655051893,-2231.9126092733586,-2501.658871656261,-2045.9441793207557,-2505.8539044101676,-699.7076113828389,-2338.119567824202,3094.1662586253665,-2626.1995092089187,9393.969264216115,2484.2264608108103,-410.1690982529337,148.80574455652288,417.43371860922394,807.0304584374978,1178.361671048622,1632.6395327569414,2084.6065198829533,2642.275157911852,3119.3895202562317,3804.2474695360656,4109.192298376131,5018.3470282690905,4538.462913651987,6154.15184516299,3046.5190979432896,7299.69526368902,-3550.167987061357,8273.716398902041,-14247.422868624171,-10625.09905095492,0.0,0.0,1.9,0.0
441.7637583425585,-58.09579450558567,-247.54245279992188,-551.0515017852281,-798.8930090581348,-1097.8972275180809,-1360.0699117063355,-1660.4739259321757,-1877.1614713560643,-2154.731729811656,-2193.9134610322335,-2451.2946258151483,-1996.571970945733,-2434.163438539982,-654.6660768988031,-2241.8824396104574,3081.9308000945744,-2516.698945121844,9291.460377935442,2327.9144028156106,-410.46718267809206,141.7478722700863,403.5662917687082,785.3034644144468,1146.2372641505676,1587.500654847145,2024.0428134091533,2561.060244880043,3017.67826879142,3670.768190761103,3955.647438471834,4814.837964780316,4338.962420377486,5864.468969411458,2864.5177525886293,6910.825590202511,-3500.727621868634,7831.252566142488,-13833.210621463539,-9993.481918541856,0.0,0.0,1.9,0.0
441.6565066395973,-60.63523888395059,-252.5319960674476,-558.8689417454402,-810.4514704790581,-1114.1383360475465,-1381.8609214825756,-1689.6953039959221,-1913.757495675779,-2202.7579890684074,-2249.159378728419,-2524.517819212222,-2068.3528683240993,-2538.3922373530513,-720.1507264811376,-2381.7989564473637,3099.7195971156643,-2675.8988069971947,9440.495231529483,2555.172209647374,-410.22541521710923,147.47230370507725,414.8137514765524,802.9255865722876,1172.2924203335997,1624.111463493089,2073.1642442319676,2626.9312584701,3100.17325619549,3779.0292854047366,4080.1831324222185,4979.898146296426,4500.771369168333,6099.422180998194,3012.1336601334447,7226.226279446961,-3540.827239610381,8190.121892636321,-14169.165922570875,-10505.767891155789,0.0,0.0,1.9,0.0
441.6544343489477,-60.68430539520011,-252.62840277859743,-559.0199883715591,-810.6748001892217,-1114.452142697814,-1382.2819619412046,-1690.2599121782746,-1914.464594934689,-2203.685940477298,-2250.2268265779367,-2525.9326195012586,-2069.739800928979,-2540.4061202205944,-721.4160045557394,-2384.5023885058304,3100.0633078168444,-2678.9748270409104,9443.374845816827,2559.5632283387536,-410.28913186915673,145.96365737327415,411.8495376372022,798.2813611500252,1165.4257094053833,1614.462861198217,2060.218527713246,2609.5712700830386,3078.4320995716457,3750.4975953122303,4047.362350062085,4936.397330410701,4458.127400008216,6037.501393651672,2973.2301986381567,7143.103946809741,-3530.2591784799797,8095.543610002827,-14080.626520970829,-10370.757390312792,0.0,0.0,1.9,0.0
441.7611845534661,-58.15673520857797,-247.66219012404133,-551.2391019906352,-799.17038499558,-1098.2869759922332,-1360.5928447806004,-1661.1751704003414,-1878.039690020505,-2155.884247278808,-2195.2392333518537,-2453.051810544982,-1998.2945439571465,-2436.6646850056977,-656.2375547450969,-2245.24010752223,3082.3576894596617,-2520.519368042164,9295.036864523221,2333.3680566267512,-410.4085556001398,143.1360106295176,406.29372949755475,789.5767174046188,1152.5554744705103,1596.378544020903,2035.9544492086275,2577.033548394761,3037.682780646481,3697.020820398023,3985.846555344172,4854.864013172153,4378.200065429342,5921.443634836053,2900.3136750485464,6987.308259339188,-3510.4515251473977,7918.276104446222,-13914.677653767129,-10117.708021663526,0.0,0.0,1.9,0.0
442.0498693844707,-51.32142115673912,-234.2320494622627,-530.1972324932619,-768.0589676977934,-1054.571477324497,-1301.938913794191,-1582.5212342177515,-1779.5357332570034,-2026.6140149708672,-2046.536154553543,-2255.9600660027445,-1805.0849660515933,-2156.1164756672915,-479.97531831120756,-1868.6327907120515,3034.476343737394,-2092.007894398914,8893.88610984033,1721.667917200194,-410.2316994967543,147.3235081622248,414.52139547196833,802.4675335255998,1171.6151668445984,1623.1598361964116,2071.8874274610366,2625.2190686295453,3098.028958245586,3776.2152472367698,4076.9460674610186,4975.607725509921,4496.565457899819,6093.3150258162605,3008.296669573926,7218.028047378897,-3539.784927455601,8180.793777254698,-14160.433413046067,-10492.452006212903,0.0,0.0,1.9,0.0
441.4763047643903,-64.90195566307852,-260.91531336094965,-572.0036268467359,-829.871734885593,-1141.4262777919107,-1418.4736812724848,-1738.7923998524852,-1975.2453047056601,-2283.450619279355,-2341.982315103077,-2647.5457659871863,-2188.9575020804496,-2713.515098264535,-830.1765476679209,-2616.8835107755303,3129.607929915066,-2943.3827997638714,9690.900208206358,2937.005616068035,-410.29325972397197,145.86592035546516,411.6575022976802,797.9804869663036,1164.980852439388,1613.8377805731877,2059.3798449374517,2608.446610567486,3077.0236079235674,3748.6491818207096,4045.23606954043,4933.579148427667,4455.364728478864,6033.489881598032,2970.7098543178927,7137.718901599825,-3529.57453110334,8089.4163959113275,-14074.890533236208,-10362.010792043282,0.0,0.0,1.9,0.0
441.6638693070888,-60.460909866461975,-252.18947146432026,-558.3322863096171,-809.6579995747571,-1113.0234084980248,-1380.3650016017932,-1687.6893005644997,-1911.2452339266533,-2199.46105896952,-2245.366829991179,-2519.491157673602,-2063.42521822689,-2531.2370878721704,-715.6553042777336,-2372.1938990709045,3098.4984230889604,-2664.969977131217,9430.264214112998,2539.5713047490963,-410.20163725742987,148.035304626781,415.9199452077334,804.6587317967703,1174.8549590043867,1627.7121562806567,2077.9953634613375,2633.4097082040203,3108.286682724638,3789.6768224858693,4092.4312851274226,4996.131904222828,4516.685366601593,6122.529956149534,3026.6517643009274,7257.246107439215,-3544.7710586550147,8225.416884559854,-14202.207307732213,-10556.151493015774,0.0,0.0,1.9,0.0
441.645883460318,-60.886768442319635,-253.0262055972538,-559.6432517620018,-811.5963251241183,-1115.7470024493598,-1384.01930034083,-1692.5896537885233,-1917.3822971880038,-2207.514944514303,-2254.6314344977227,-2531.770507095477,-2075.462698154365,-2548.716001056103,-726.6369189372967,-2395.6575547840857,3101.481560592183,-2691.667402374057,9455.256992468703,2577.6818799608877,-410.334696227236,144.8848106407097,409.72980132325284,794.9602332516322,1160.5152618797792,1607.5630578192477,2050.9609279232327,2597.15698427553,3062.884800455021,3730.094323865118,4023.891909670024,4905.289500772485,4427.632309267551,5993.221274655713,2945.4099789965667,7083.662409676232,-3522.7018617135045,8027.9098186882175,-14017.311188484597,-10274.21015150604,0.0,0.0,1.9,0.0
441.82438891038333,-56.66021865537846,-244.72180908776443,-546.6322169555264,-792.3588836319698,-1088.7159501552717,-1347.7512140998529,-1643.9547593716084,-1856.4733361193496,-2127.5819569908995,-2162.6823358533256,-2409.9007488673633,-1955.9934398077376,-2375.2417516766154,-617.6468839212957,-2162.7860930543443,3071.874597398163,-2426.701511429982,9207.209335278658,2199.4430639510424,-410.19980449483603,148.07869973623315,416.0052086516296,804.7923195465049,1175.052474924607,1627.989691272905,2078.367737533834,2633.909055580281,3108.912051202522,3790.497515695407,4093.375350940599,4997.383173393766,4517.911989202454,6124.311062334949,3027.7707939330785,7259.637060576941,-3545.075041208417,8228.137359725046,-14204.754078898844,-10560.034971382625,0.0,0.0,1.9,0.0
441.5897834761204,-62.21507172998918,-255.63607836393237,-563.7323081273282,-817.6421918638996,-1124.2422142514133,-1395.4174905008385,-1707.8744353259713,-1936.5245236649055,-2232.635966500251,-2283.5288321829858,-2570.0712508901497,-2113.009022376026,-2603.2347994609595,-760.8898744524456,-2468.8434732812075,3110.7863194479196,-2774.939830672866,9533.212425432395,2696.5532734458366,-410.36493049992686,144.16894080718134,408.32324817378003,792.7564955077594,1157.2569295107355,1602.9846863790058,2044.8180383171277,2588.9194725003217,3052.5683745644865,3716.5557126722324,4008.3180754548866,4884.647869277087,4407.39726128177,5963.839157371888,2926.9498444059427,7044.219918210961,-3517.6871966081694,7983.031348760744,-13975.298236235283,-10210.146134553705,0.0,0.0,1.9,0.0
441.6895740916558,-59.85228669988942,-250.99363837286478,-556.4586973064047,-806.887808013309,-1109.1309369863634,-1375.142397208307,-1680.685875802153,-1902.474343575056,-2187.9507088215764,-2232.1261598501674,-2501.9419125733393,-2046.2216451077315,-2506.256796082121,-699.9607393105782,-2338.6604087441415,3094.2350204109184,-2626.814889021419,9394.545351654204,2485.1049155018422,-410.4087934524082,143.13037889657346,406.28266417395423,789.5593806465162,1152.5298412390562,1596.3425260700274,2035.90612322663,2576.9687440646517,3037.6016215431982,3696.9143124314223,3985.724036321327,4854.701625895708,4378.0408767368635,5921.212486343551,2900.1684495620984,6986.9979660966765,-3510.412074883343,7917.923046476586,-13914.347138764082,-10117.204031403668,0.0,0.0,1.9,0.0
441.99779841457865,-52.55432775097654,-236.65448519226993,-533.9926191372592,-773.6706296132913,-1062.4565761177346,-1312.5185035170957,-1596.708286320071,-1797.3031945526952,-2049.930883903792,-2073.3581857075837,-2291.5101094519623,-1839.934771178284,-2206.7198180585406,-511.76827939283476,-1936.5626094212184,3043.112849161047,-2169.2998253302467,8966.242903836524,1832.0021505570066,-410.26319568479727,146.57775943961826,413.0561357724926,800.1718164373124,1168.2208385841227,1618.3903732312087,2065.4881466550637,2616.6377405629046,3087.281946591731,3762.111563092096,4060.722214396138,4954.104556041735,4475.485841875557,6062.706561198043,2989.0660480701004,7176.93930987209,-3534.560960851557,8134.042175059981,-14116.666929167655,-10425.714092901024,0.0,0.0,1.9,0.0
441.5814481073804,-62.412431808718566,-256.02385478601354,-564.3398625128009,-818.5404902794143,-1125.5044377881838,-1397.1110402596462,-1710.1454571041127,-1939.3686868677435,-2236.368462635688,-2287.822424428054,-2575.761997798351,-2118.587677183106,-2611.3352344061577,-765.9791986115484,-2479.717479844455,3112.168825958612,-2787.312496759362,9544.795089241721,2714.215254599043,-410.19263587590206,148.24843416602778,416.3387057340844,805.3148309801632,1175.8250332420207,1629.0752339767196,2079.8242311990425,2635.8621891181547,3111.3581001985126,3793.707552451985,4097.067943893446,5002.277353075559,4522.70976697243,6131.277631884152,3032.147735536193,7268.988968655445,-3546.26403017331,8238.778151162705,-14214.71544931249,-10575.224701429312,0.0,0.0,1.9,0.0
442.04687190203276,-51.3923938292927,-234.37149776963952,-530.41571517041,-768.3820048566822,-1055.0253856230217,-1302.547931346891,-1583.337916525695,-1780.558522994549,-2027.956258179444,-2048.0801735750756,-2258.0065159150226,-1807.0911065152636,-2159.029473670779,-481.80549054496265,-1872.5431930079378,3034.9735070043475,-2096.4572297553323,8898.051352419387,1728.019343537097,-410.17686925699047,148.62174716775155,417.0721974287407,806.4640398345941,1177.5241938695585,1631.4627707930679,2083.0276355717733,2640.157900572408,3116.737927271509,3800.7676901200457,4105.1894130757555,5013.041585682113,4533.261973728304,6146.5998676766885,3041.774357478324,7289.5575052466465,-3548.879086142142,8262.18145091862,-14236.624434105135,-10608.632912417861,0.0,0.0,1.9,0.0
441.54588673847104,-63.254433540932496,-257.678234029226,-566.9318854132756,-822.3729209526255,-1130.8894903689031,-1404.3362695726114,-1719.83436824366,-1951.5028041194328,-2252.2924945989566,-2306.1402733056043,-2600.0405589469137,-2142.3880172862155,-2645.8943016635867,-787.6918963978219,-2526.1094978934493,3118.067044489541,-2840.098279541598,9594.210467596635,2789.566960852222,-410.38553008514174,143.68119561972412,407.3649181813219,791.2550179611945,1155.0369226570137,1599.8652943646982,2040.6326896539588,2583.306990248247,3045.5394611254264,3707.3314205419765,3997.70712028777,4870.584060497197,4393.610470950387,5943.820173934405,2914.3723597729413,7017.34647761608,-3514.270543658262,7952.4542008478065,-13946.67345786686,-10166.497255137805,0.0,0.0,1.9,0.0
441.92921104730993,-54.178300140398505,-239.84529361121895,-538.9918649404617,-781.0622552661694,-1072.8427503727526,-1326.453834613405,-1615.3953312339622,-1820.7063190953788,-2080.643633378469,-2108.687900242263,-2338.336275581544,-1885.838590305168,-2273.3740408842255,-553.645653733817,-2026.0390957318498,3054.488768808448,-2271.1079933968003,9061.550558272587,1977.3333130447827,-410.41626934416604,142.95336904798444,405.93487222371203,789.0144725207208,1151.7241683329944,1595.2104531575874,2034.3871990791347,2574.9318922991274,3035.0507262152514,3693.5666821191585,3981.873165743259,4849.5976643216745,4373.037449202327,5913.947304925195,2895.6038967244667,6977.245202083214,-3509.1721216365218,7906.826152994208,-13903.958788699867,-10101.363215674864,0.0,0.0,1.9,0.0
441.8159737061248,-56.859469036150244,-245.11329960686385,-547.2455904571488,-793.2657858907517,-1089.9902631863345,-1349.460984567208,-1646.2475328473975,-1859.344740530866,-2131.350202729586,-2167.0170518433215,-2415.6460013763835,-1961.6255266046821,-2383.4197720566003,-622.7849532934815,-2173.7642501393384,3073.2703454653224,-2439.1926821004154,9218.902937081282,2217.274210402722,-410.21234054069816,147.78187841939882,415.4220091086053,803.8785831240169,1173.7014716244103,1626.091359788616,2075.8207094258637,2630.4935336723765,3104.63454852867,3784.8839973908566,4086.917967521002,4988.824527710904,4509.521925358768,6112.128346482188,3020.116662947759,7243.283008845288,-3542.995809154225,8209.529386659347,-14187.334236263034,-10533.472089362735,0.0,0.0,1.9,0.0
441.6273919599108,-61.32459959339883,-253.8864636488007,-560.9910736580584,-813.5891447003586,-1118.5471674400048,-1387.7763359259252,-1697.6277753973202,-1923.6918976633244,-2215.795256757726,-2264.1565038197386,-2544.3950777819227,-2087.8385994340533,-2566.686315886042,-737.9272703835994,-2419.7808670178497,3104.5485659373394,-2719.1153982404776,9480.952417060329,2616.8638947422587,-410.32710052573736,145.0646572327937,410.08316696246504,795.5138740312373,1161.3338464385147,1608.7132732434075,2052.50419423213,2599.226478468757,3065.4765762342386,3733.495603040631,4027.804494001667,4910.475258038545,4432.715921343906,6000.602887307807,2950.047683004027,7093.571470729379,-3523.9616863551223,8039.184550125376,-14027.866021442367,-10290.30483091791,0.0,0.0,1.9,0.0
